layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
around,2.5,lqi,0,6,9.76508,0,0,190,0.251467,0.250371,4.73185,0.0801129,1.52248,1.60377,1.32503
around,2.5,lqi,0,7,9.59819,0,0,190,0.249275,0.244891,4.73513,0.0795649,1.45647,1.57273,1.26013
around,2.5,lqi,0,8,10.0671,0,0,190,0.244891,0.250371,4.72911,0.0761073,1.65454,1.72547,1.38662
around,2.5,lqi,0,9,10.0172,0,0,190,0.245439,0.251467,4.71047,0.0761073,1.59668,1.76851,1.36854
around,2.5,lqi,0,10,9.9124,0,0,190,0.248727,0.247083,4.71924,0.082304,1.62373,1.58969,1.40162
around,2.5,lqi,0,11,9.38266,0,0,190,0.243795,0.250919,4.72363,0.0761073,1.40633,1.46654,1.21534
around,2.5,lqi,0,12,9.94794,0,0,190,0.253111,0.243247,4.72691,0.0870328,1.58209,1.66467,1.39087
around,2.5,lqi,0,13,9.63932,0,0,190,0.249823,0.252015,4.72527,0.0870282,1.46704,1.55079,1.30736
around,2.5,lqi,0,14,9.95886,0,0,190,0.249275,0.247083,4.74335,0.0824893,1.50173,1.75147,1.38346
around,2.5,lqi,0,15,9.55754,0,0,190,0.252563,0.246535,4.71815,0.0831624,1.46219,1.50386,1.29109
around,2.5,lqi,0,16,10.2041,0,0,190,0.245439,0.245439,4.72911,0.0761073,1.71158,1.78084,1.4156
around,2.5,lqi,0,17,9.88721,0,0,190,0.248179,0.245987,4.74335,0.0795649,1.57279,1.658,1.33934
around,2.5,lqi,0,18,10.2737,0,0,190,0.248727,0.245987,4.70225,0.0792148,1.66754,1.86567,1.46435
around,2.5,lqi,0,19,10.2327,0,0,190,0.247631,0.249823,4.74664,0.0790445,1.65575,1.77541,1.47835
around,2.5,leo,0,0,9.47462,0,0,190,0.247631,0.248179,4.70993,0.0841186,1.44058,1.50477,1.23941
around,2.5,leo,0,1,9.97998,0,0,190,0.248727,0.250371,4.72308,0.0830431,1.59502,1.67777,1.40197
around,2.5,leo,0,2,9.13572,0,0,190,0.249275,0.249823,4.73513,0.0835706,1.33179,1.35051,1.13562
around,2.5,leo,0,3,9.95039,0,0,190,0.247631,0.252563,4.72363,0.0831716,1.56269,1.67771,1.40299
around,2.5,leo,0,4,9.92532,0,0,190,0.250919,0.252015,4.73842,0.0795649,1.57276,1.69258,1.33906
around,2.5,leo,0,5,9.8023,0,0,190,0.246535,0.247631,4.73294,0.0829752,1.51998,1.60813,1.3641
around,2.5,leo,0,6,9.76508,0,0,190,0.251467,0.250371,4.73185,0.0801129,1.52248,1.60377,1.32503
around,2.5,leo,0,7,9.59819,0,0,190,0.249275,0.244891,4.73513,0.0795649,1.45647,1.57273,1.26013
around,2.5,leo,0,8,10.0671,0,0,190,0.244891,0.250371,4.72911,0.0761073,1.65454,1.72547,1.38662
