layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
around,2.625,hopcount,0,13,10.667,0,0,190,0.240507,0.236671,4.56032,0.0801129,1.93733,1.9734,1.63866
around,2.625,hopcount,0,14,10.4603,0,0,190,0.242699,0.246535,4.54607,0.0761073,1.86181,1.90296,1.58415
around,2.625,hopcount,0,15,10.5068,0,0,190,0.246535,0.237767,4.56964,0.0761073,1.85355,1.92536,1.59788
around,2.625,hopcount,0,16,10.6066,0,0,190,0.239411,0.244343,4.52909,0.0761073,1.91933,1.97045,1.62788
around,2.625,hopcount,0,17,10.487,0,0,190,0.233383,0.235027,4.54827,0.0870282,1.88671,1.9122,1.58441
around,2.625,hopcount,0,18,10.436,0,0,190,0.235027,0.241055,4.55703,0.0800128,1.86085,1.8494,1.61264
around,2.625,hopcount,0,19,10.8053,0,0,190,0.237767,0.237219,4.52306,0.0874761,1.95296,2.04833,1.71847
around,2.625,lqi,0,0,10.4647,0,0,190,0.236671,0.237219,4.5532,0.0761073,1.89558,1.88485,1.5811
around,2.625,lqi,0,1,10.861,0,0,190,0.237767,0.241603,4.55101,0.0800128,1.98592,2.04117,1.72352
around,2.625,lqi,0,2,10.4907,0,0,190,0.233383,0.238863,4.54005,0.0795649,1.89792,1.90565,1.59527
around,2.625,lqi,0,3,10.4722,0,0,190,0.238863,0.231739,4.55484,0.0761073,1.88732,1.89555,1.58781
around,2.625,lqi,0,4,10.4655,0,0,190,0.239959,0.236123,4.52963,0.0830226,1.88941,1.8958,1.59152
around,2.625,lqi,0,5,10.6122,0,0,190,0.235027,0.238315,4.55046,0.0841186,1.92117,1.94469,1.63841
around,2.625,lqi,0,6,10.5885,0,0,190,0.243247,0.242699,4.54827,0.0761073,1.90728,1.95443,1.61647
around,2.625,lqi,0,7,10.5189,0,0,190,0.235575,0.239959,4.57073,0.0795649,1.87906,1.92266,1.59137
around,2.625,lqi,0,8,10.4769,0,0,190,0.236671,0.242699,4.55375,0.0761073,1.85195,1.91845,1.59724
around,2.625,lqi,0,9,10.5295,0,0,190,0.238315,0.241055,4.5795,0.0841186,1.89522,1.90345,1.58786
around,2.625,lqi,0,10,10.4932,0,0,190,0.234479,0.241055,4.55539,0.0761073,1.88176,1.90541,1.59898
around,2.625,lqi,0,11,10.6409,0,0,190,0.239411,0.235027,4.54662,0.0800128,1.89572,1.97269,1.67138
around,2.625,lqi,0,12,10.7624,0,0,190,0.229547,0.243795,4.52909,0.0800128,1.95725,2.00737,1.71536
around,2.625,lqi,0,13,10.667,0,0,190,0.240507,0.236671,4.56032,0.0801129,1.93733,1.9734,1.63866
around,2.625,lqi,0,14,10.4603,0,0,190,0.242699,0.246535,4.54607,0.0761073,1.86181,1.90296,1.58415
around,2.625,lqi,0,15,10.5068,0,0,190,0.246535,0.237767,4.56964,0.0761073,1.85355,1.92536,1.59788
around,2.625,lqi,0,16,10.6066,0,0,190,0.239411,0.244343,4.52909,0.0761073,1.91933,1.97045,1.62788
around,2.625,lqi,0,17,10.487,0,0,190,0.233383,0.235027,4.54827,0.0870282,1.88671,1.9122,1.58441
around,2.625,lqi,0,18,10.436,0,0,190,0.235027,0.241055,4.55703,0.0800128,1.86085,1.8494,1.61264
around,2.625,lqi,0,19,10.7775,0,0,190,0.237767,0.237219,4.52306,0.0874761,1.94259,2.02688,1.72248
